1156,-26.144404,28.044945,Courtyard Hotel,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1157,-26.137538,28.071281,Waverley Sports Club,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 8am -6pm,glass only,n,n,n,n,n,,n,n,,,n,n
1158,-26.136027,27.964576,Northcliff Country Club,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1159,-26.134317,28.029244,Giles Restaurant,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1160,-26.134236,28.033875,Rosebank Bowling Club,City of Johannesburg,Randburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1161,-26.129907,28.026711,Lancaster Village (Dolci Cafe),City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1162,-26.129011,28.12445,Rand Aid / Inyoni Creek,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1163,-26.128871,27.983748,Darrenwood Sports Club,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1164,-26.128135,27.971749,Cresta Corner,City of Johannesburg,Randburg,Drop-off (recycling),Open 6am -8pm,glass only,n,n,n,n,n,,n,n,,,n,n
1165,-26.126341,28.084163,Robinson Liquors T/A Ultra Liquors Corlett Drive,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 8am -6pm,glass only,n,n,n,n,n,,n,n,,,n,n
1166,-26.12543,27.950309,Fairland Tennis Club,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1167,-26.124279,28.019251,Cnr Cafe and Bistro,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1168,-26.121193,27.95579,MOTH Cottesloe Homes,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1169,-26.117272,27.888752,Rite Value,City of Johannesburg,Roodepoort,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1170,-26.11195,28.124435,The Johannesburg Sappers Retirement Village,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1171,-26.10245,27.96109,Randpark Ridge Shopping Centre,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -8pm,glass only,n,n,n,n,n,,n,n,,,n,n
1172,-26.100933,27.949825,Engen Garage,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1174,-26.095769,27.943908,Lifestyle Garden Centre,City of Johannesburg,Randburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1175,-26.094298,27.958253,Randpark High School,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1176,-26.080271,27.974156,Cesco`s pub,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1177,-26.073796,27.958126,Ann Harding Cheshire Homes,City of Johannesburg,Randburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1178,-26.038003,27.979491,Summer Field Park Retirement Village,City of Johannesburg,Randburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1179,-25.944108,27.910244,Culinary Table,City of Johannesburg,City of Johannesburg NU,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1225,-26.151558,27.857646,N G Church,City of Johannesburg,Roodepoort,Drop-off (recycling),?,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1253,-26.117072,27.870089,Creative Creatures Nursery School,City of Johannesburg,Roodepoort,Drop-off (recycling),Open 24/7,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1265,-26.099311,28.018116,The Willows School,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1266,-26.097878,28.016298,MHA-Garden Village,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1190,-26.096261,27.997137,Randburg Montessori,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,paper only,n,n,n,n,n,,n,n,,,y,n
1300,-26.074243,27.962557,Sonneglans Retirement Village,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1196,-26.395499,27.855971,Ivans Liquor Center,City of Johannesburg,Lenasia South,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1198,-26.311853,28.015753,South Downs Country Club,City of Johannesburg,Johannesburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1199,-26.293335,28.060492,il Camino Italian Restaurant,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 8am -10pm,glass only,n,n,n,n,n,,n,n,,,n,n
1202,-26.245575,27.872314,The Morris Isaacson Centre Of Music,City of Johannesburg,Soweto,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1203,-26.207664,27.915086,Future Nation School,City of Johannesburg,Randburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1204,-26.203435,28.01666,Nizamiye School Mayfair,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1206,-26.189111,27.937443,CMR Golf Club,City of Johannesburg,Randburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1211,-26.172275,27.918785,Florida Methodist Church,City of Johannesburg,Roodepoort,Drop-off (recycling),Open 24/7,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1212,-26.171075,27.930576,Florida North Bowling Club,City of Johannesburg,Roodepoort,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1213,-26.171007,27.941764,Waterfall Retirement Village,City of Johannesburg,Roodepoort,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1214,-26.170945,28.016678,Parkview Squash Court,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -8pm,glass only,n,n,n,n,n,,n,n,,,n,n
1216,-26.168461,27.931466,Jolly Roger,City of Johannesburg,Roodepoort,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1217,-26.167222,27.920574,Hoerskool Florida,City of Johannesburg,Roodepoort,Drop-off (recycling),Open 8am -6pm,glass only,n,n,n,n,n,,n,n,,,n,n
